./jeu/s1/1.pgm;0
./jeu/s1/2.pgm;0
./jeu/s1/3.pgm;0
./jeu/s1/4.pgm;0
./jeu/s1/5.pgm;0
./jeu/s1/6.pgm;0
./jeu/s1/7.pgm;0
./jeu/s1/8.pgm;0
./jeu/s1/9.pgm;0
./jeu/s1/10.pgm;0
./jeu/s2/1.pgm;1
./jeu/s2/2.pgm;1
./jeu/s2/3.pgm;1
./jeu/s2/4.pgm;1
./jeu/s2/5.pgm;1
./jeu/s2/6.pgm;1
./jeu/s2/7.pgm;1
./jeu/s2/8.pgm;1
./jeu/s2/9.pgm;1
./jeu/s2/10.pgm;1
./jeu/s3/1.pgm;2
./jeu/s3/2.pgm;2
./jeu/s3/3.pgm;2
./jeu/s3/4.pgm;2
./jeu/s3/5.pgm;2
./jeu/s3/6.pgm;2
./jeu/s3/7.pgm;2
./jeu/s3/8.pgm;2
./jeu/s3/9.pgm;2
./jeu/s3/10.pgm;2
./jeu/s4/1.pgm;3
./jeu/s4/2.pgm;3
./jeu/s4/3.pgm;3
./jeu/s4/4.pgm;3
./jeu/s4/5.pgm;3
./jeu/s4/6.pgm;3
./jeu/s4/7.pgm;3
./jeu/s4/8.pgm;3
./jeu/s4/9.pgm;3
./jeu/s4/10.pgm;3
./jeu/s5/1.pgm;4
./jeu/s5/2.pgm;4
./jeu/s5/3.pgm;4
./jeu/s5/4.pgm;4
./jeu/s5/5.pgm;4
./jeu/s5/6.pgm;4
./jeu/s5/7.pgm;4
./jeu/s5/8.pgm;4
./jeu/s5/9.pgm;4
./jeu/s5/10.pgm;4
./jeu/s6/1.pgm;5
./jeu/s6/2.pgm;5
./jeu/s6/3.pgm;5
./jeu/s6/4.pgm;5
./jeu/s6/5.pgm;5
./jeu/s6/6.pgm;5
./jeu/s6/7.pgm;5
./jeu/s6/8.pgm;5
./jeu/s6/9.pgm;5
./jeu/s6/10.pgm;5
./jeu/s7/1.pgm;6
./jeu/s7/2.pgm;6
./jeu/s7/3.pgm;6
./jeu/s7/4.pgm;6
./jeu/s7/5.pgm;6
./jeu/s7/6.pgm;6
./jeu/s7/7.pgm;6
./jeu/s7/8.pgm;6
./jeu/s7/9.pgm;6
./jeu/s7/10.pgm;6
./jeu/s8/1.pgm;7
./jeu/s8/2.pgm;7
./jeu/s8/3.pgm;7
./jeu/s8/4.pgm;7
./jeu/s8/5.pgm;7
./jeu/s8/6.pgm;7
./jeu/s8/7.pgm;7
./jeu/s8/8.pgm;7
./jeu/s8/9.pgm;7
./jeu/s8/10.pgm;7
./jeu/s9/1.pgm;8
./jeu/s9/2.pgm;8
./jeu/s9/3.pgm;8
./jeu/s9/4.pgm;8
./jeu/s9/5.pgm;8
./jeu/s9/6.pgm;8
./jeu/s9/7.pgm;8
./jeu/s9/8.pgm;8
./jeu/s9/9.pgm;8
./jeu/s9/10.pgm;8
./jeu/s10/1.pgm;9
./jeu/s10/2.pgm;9
./jeu/s10/3.pgm;9
./jeu/s10/4.pgm;9
./jeu/s10/5.pgm;9
./jeu/s10/6.pgm;9
./jeu/s10/7.pgm;9
./jeu/s10/8.pgm;9
./jeu/s10/9.pgm;9
./jeu/s10/10.pgm;9
./jeu/s11/1.pgm;10
./jeu/s11/2.pgm;10
./jeu/s11/3.pgm;10
./jeu/s11/4.pgm;10
./jeu/s11/5.pgm;10
./jeu/s11/6.pgm;10
./jeu/s11/7.pgm;10
./jeu/s11/8.pgm;10
./jeu/s11/9.pgm;10
./jeu/s11/10.pgm;10
./jeu/s12/1.pgm;11
./jeu/s12/2.pgm;11
./jeu/s12/3.pgm;11
./jeu/s12/4.pgm;11
./jeu/s12/5.pgm;11
./jeu/s12/6.pgm;11
./jeu/s12/7.pgm;11
./jeu/s12/8.pgm;11
./jeu/s12/9.pgm;11
./jeu/s12/10.pgm;11
./jeu/s13/1.pgm;12
./jeu/s13/2.pgm;12
./jeu/s13/3.pgm;12
./jeu/s13/4.pgm;12
./jeu/s13/5.pgm;12
./jeu/s13/6.pgm;12
./jeu/s13/7.pgm;12
./jeu/s13/8.pgm;12
./jeu/s13/9.pgm;12
./jeu/s13/10.pgm;12
./jeu/s14/1.pgm;13
./jeu/s14/2.pgm;13
./jeu/s14/3.pgm;13
./jeu/s14/4.pgm;13
./jeu/s14/5.pgm;13
./jeu/s14/6.pgm;13
./jeu/s14/7.pgm;13
./jeu/s14/8.pgm;13
./jeu/s14/9.pgm;13
./jeu/s14/10.pgm;13
./jeu/s15/1.pgm;14
./jeu/s15/2.pgm;14
./jeu/s15/3.pgm;14
./jeu/s15/4.pgm;14
./jeu/s15/5.pgm;14
./jeu/s15/6.pgm;14
./jeu/s15/7.pgm;14
./jeu/s15/8.pgm;14
./jeu/s15/9.pgm;14
./jeu/s15/10.pgm;14
./jeu/s16/1.pgm;15
./jeu/s16/2.pgm;15
./jeu/s16/3.pgm;15
./jeu/s16/4.pgm;15
./jeu/s16/5.pgm;15
./jeu/s16/6.pgm;15
./jeu/s16/7.pgm;15
./jeu/s16/8.pgm;15
./jeu/s16/9.pgm;15
./jeu/s16/10.pgm;15
./jeu/s17/1.pgm;16
./jeu/s17/2.pgm;16
./jeu/s17/3.pgm;16
./jeu/s17/4.pgm;16
./jeu/s17/5.pgm;16
./jeu/s17/6.pgm;16
./jeu/s17/7.pgm;16
./jeu/s17/8.pgm;16
./jeu/s17/9.pgm;16
./jeu/s17/10.pgm;16
./jeu/s18/1.pgm;17
./jeu/s18/2.pgm;17
./jeu/s18/3.pgm;17
./jeu/s18/4.pgm;17
./jeu/s18/5.pgm;17
./jeu/s18/6.pgm;17
./jeu/s18/7.pgm;17
./jeu/s18/8.pgm;17
./jeu/s18/9.pgm;17
./jeu/s18/10.pgm;17
./jeu/s19/1.pgm;18
./jeu/s19/2.pgm;18
./jeu/s19/3.pgm;18
./jeu/s19/4.pgm;18
./jeu/s19/5.pgm;18
./jeu/s19/6.pgm;18
./jeu/s19/7.pgm;18
./jeu/s19/8.pgm;18
./jeu/s19/9.pgm;18
./jeu/s19/10.pgm;18
./jeu/s20/1.pgm;19
./jeu/s20/2.pgm;19
./jeu/s20/3.pgm;19
./jeu/s20/4.pgm;19
./jeu/s20/5.pgm;19
./jeu/s20/6.pgm;19
./jeu/s20/7.pgm;19
./jeu/s20/8.pgm;19
./jeu/s20/9.pgm;19
./jeu/s20/10.pgm;19
./jeu/s21/1.pgm;20
./jeu/s21/2.pgm;20
./jeu/s21/3.pgm;20
./jeu/s21/4.pgm;20
./jeu/s21/5.pgm;20
./jeu/s21/6.pgm;20
./jeu/s21/7.pgm;20
./jeu/s21/8.pgm;20
./jeu/s21/9.pgm;20
./jeu/s21/10.pgm;20
./jeu/s22/1.pgm;21
./jeu/s22/2.pgm;21
./jeu/s22/3.pgm;21
./jeu/s22/4.pgm;21
./jeu/s22/5.pgm;21
./jeu/s22/6.pgm;21
./jeu/s22/7.pgm;21
./jeu/s22/8.pgm;21
./jeu/s22/9.pgm;21
./jeu/s22/10.pgm;21
./jeu/s23/1.pgm;22
./jeu/s23/2.pgm;22
./jeu/s23/3.pgm;22
./jeu/s23/4.pgm;22
./jeu/s23/5.pgm;22
./jeu/s23/6.pgm;22
./jeu/s23/7.pgm;22
./jeu/s23/8.pgm;22
./jeu/s23/9.pgm;22
./jeu/s23/10.pgm;22
./jeu/s24/1.pgm;23
./jeu/s24/2.pgm;23
./jeu/s24/3.pgm;23
./jeu/s24/4.pgm;23
./jeu/s24/5.pgm;23
./jeu/s24/6.pgm;23
./jeu/s24/7.pgm;23
./jeu/s24/8.pgm;23
./jeu/s24/9.pgm;23
./jeu/s24/10.pgm;23
./jeu/s25/1.pgm;24
./jeu/s25/2.pgm;24
./jeu/s25/3.pgm;24
./jeu/s25/4.pgm;24
./jeu/s25/5.pgm;24
./jeu/s25/6.pgm;24
./jeu/s25/7.pgm;24
./jeu/s25/8.pgm;24
./jeu/s25/9.pgm;24
./jeu/s25/10.pgm;24
./jeu/s26/1.pgm;25
./jeu/s26/2.pgm;25
./jeu/s26/3.pgm;25
./jeu/s26/4.pgm;25
./jeu/s26/5.pgm;25
./jeu/s26/6.pgm;25
./jeu/s26/7.pgm;25
./jeu/s26/8.pgm;25
./jeu/s26/9.pgm;25
./jeu/s26/10.pgm;25
./jeu/s27/1.pgm;26
./jeu/s27/2.pgm;26
./jeu/s27/3.pgm;26
./jeu/s27/4.pgm;26
./jeu/s27/5.pgm;26
./jeu/s27/6.pgm;26
./jeu/s27/7.pgm;26
./jeu/s27/8.pgm;26
./jeu/s27/9.pgm;26
./jeu/s27/10.pgm;26
./jeu/s28/1.pgm;27
./jeu/s28/2.pgm;27
./jeu/s28/3.pgm;27
./jeu/s28/4.pgm;27
./jeu/s28/5.pgm;27
./jeu/s28/6.pgm;27
./jeu/s28/7.pgm;27
./jeu/s28/8.pgm;27
./jeu/s28/9.pgm;27
./jeu/s28/10.pgm;27
./jeu/s29/1.pgm;28
./jeu/s29/2.pgm;28
./jeu/s29/3.pgm;28
./jeu/s29/4.pgm;28
./jeu/s29/5.pgm;28
./jeu/s29/6.pgm;28
./jeu/s29/7.pgm;28
./jeu/s29/8.pgm;28
./jeu/s29/9.pgm;28
./jeu/s29/10.pgm;28
./jeu/s30/1.pgm;29
./jeu/s30/2.pgm;29
./jeu/s30/3.pgm;29
./jeu/s30/4.pgm;29
./jeu/s30/5.pgm;29
./jeu/s30/6.pgm;29
./jeu/s30/7.pgm;29
./jeu/s30/8.pgm;29
./jeu/s30/9.pgm;29
./jeu/s30/10.pgm;29
./jeu/s31/1.pgm;30
./jeu/s31/2.pgm;30
./jeu/s31/3.pgm;30
./jeu/s31/4.pgm;30
./jeu/s31/5.pgm;30
./jeu/s31/6.pgm;30
./jeu/s31/7.pgm;30
./jeu/s31/8.pgm;30
./jeu/s31/9.pgm;30
./jeu/s31/10.pgm;30
./jeu/s32/1.pgm;31
./jeu/s32/2.pgm;31
./jeu/s32/3.pgm;31
./jeu/s32/4.pgm;31
./jeu/s32/5.pgm;31
./jeu/s32/6.pgm;31
./jeu/s32/7.pgm;31
./jeu/s32/8.pgm;31
./jeu/s32/9.pgm;31
./jeu/s32/10.pgm;31
./jeu/s33/1.pgm;32
./jeu/s33/2.pgm;32
./jeu/s33/3.pgm;32
./jeu/s33/4.pgm;32
./jeu/s33/5.pgm;32
./jeu/s33/6.pgm;32
./jeu/s33/7.pgm;32
./jeu/s33/8.pgm;32
./jeu/s33/9.pgm;32
./jeu/s33/10.pgm;32
./jeu/s34/1.pgm;33
./jeu/s34/2.pgm;33
./jeu/s34/3.pgm;33
./jeu/s34/4.pgm;33
./jeu/s34/5.pgm;33
./jeu/s34/6.pgm;33
./jeu/s34/7.pgm;33
./jeu/s34/8.pgm;33
./jeu/s34/9.pgm;33
./jeu/s34/10.pgm;33
./jeu/s35/1.pgm;34
./jeu/s35/2.pgm;34
./jeu/s35/3.pgm;34
./jeu/s35/4.pgm;34
./jeu/s35/5.pgm;34
./jeu/s35/6.pgm;34
./jeu/s35/7.pgm;34
./jeu/s35/8.pgm;34
./jeu/s35/9.pgm;34
./jeu/s35/10.pgm;34
./jeu/s36/1.pgm;35
./jeu/s36/2.pgm;35
./jeu/s36/3.pgm;35
./jeu/s36/4.pgm;35
./jeu/s36/5.pgm;35
./jeu/s36/6.pgm;35
./jeu/s36/7.pgm;35
./jeu/s36/8.pgm;35
./jeu/s36/9.pgm;35
